,experiment_id,section_thickness,specimen_id,plane,gene,gene_name,chromosome_id,entrez_id,genomic_reference_update_id,homologene_id,organism_id
2801,74881263,25,74641363,coronal,Atp1a3,"ATPase, Na+/K+ transporting, alpha 3 polypeptide",52.0,232975.0,491928275.0,113729.0,2
2802,71717135,25,70981893,coronal,Pstpip1,proline-serine-threonine phosphatase-interacting protein 1,54.0,19200.0,491928275.0,37867.0,2
2803,75144621,25,74899350,coronal,Uts2b,urotensin 2B,42.0,224065.0,491928275.0,52352.0,2
2804,73992946,25,72010441,coronal,Snhg11,small nucleolar RNA host gene 11,47.0,319317.0,491928275.0,131211.0,2
2805,70743879,25,70073524,coronal,Pnpo,pyridoxine 5'-phosphate oxidase,36.0,103711.0,491928275.0,5364.0,2
2806,71670686,25,70822215,coronal,Inpp5j,inositol polyphosphate 5-phosphatase J,36.0,170835.0,491928275.0,8682.0,2
2807,74750016,25,74495210,coronal,Sparcl1,SPARC-like 1,50.0,13602.0,491928275.0,3438.0,2
2808,67850953,25,642422,coronal,Apln,apelin,57.0,30878.0,491928275.0,8498.0,2
2809,74882626,25,74703362,coronal,Itga11,integrin alpha 11,54.0,319480.0,491928275.0,8151.0,2
2810,74988615,25,74784869,coronal,Numa1,nuclear mitotic apparatus protein 1,52.0,101706.0,491928275.0,38150.0,2
2811,74957911,25,74741176,coronal,Usp22,ubiquitin specific peptidase 22,36.0,216825.0,491928275.0,52664.0,2
2812,74800827,25,74357307,coronal,Egr4,early growth response 4,51.0,13656.0,491928275.0,1485.0,2
2813,74586669,25,73652012,coronal,Ctxn1,cortexin 1,53.0,330695.0,491928275.0,45664.0,2
2814,74511895,25,73620033,coronal,Rwdd2a,RWD domain containing 2A,54.0,69519.0,491928275.0,12315.0,2
2815,73592536,25,71444833,coronal,Fxyd7,FXYD domain-containing ion transport regulator 7,52.0,57780.0,491928275.0,11091.0,2
2816,74512027,25,73633888,coronal,Rims3,regulating synaptic membrane exocytosis 3,49.0,242662.0,491928275.0,8837.0,2
2817,74750013,25,74495210,coronal,Galntl6,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6,53.0,270049.0,491928275.0,65137.0,2
2818,75988610,25,75448844,coronal,Ddx26b,DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B,57.0,236790.0,491928275.0,52110.0,2
2819,75988492,25,75195287,coronal,Mapk12,mitogen-activated protein kinase 12,41.0,29857.0,491928275.0,55705.0,2
2820,74724760,25,74481125,coronal,Htr3a,5-hydroxytryptamine (serotonin) receptor 3A,54.0,15561.0,491928275.0,671.0,2
2821,73931627,25,72008759,coronal,Creg1,cellular repressor of E1A-stimulated genes 1,34.0,433375.0,491928275.0,31199.0,2
2822,74819327,25,74565871,coronal,Ppp2r5b,"protein phosphatase 2, regulatory subunit B', beta",45.0,225849.0,491928275.0,38157.0,2
2823,276075,25,72640,coronal,Pygb,brain glycogen phosphorylase,47.0,110078.0,491928275.0,100930.0,2
2824,72472798,25,71392936,coronal,Ern2,endoplasmic reticulum (ER) to nucleus signalling 2,52.0,26918.0,491928275.0,22687.0,2
2825,71015814,25,70309863,coronal,Homer2,homer homolog 2 (Drosophila),52.0,26557.0,491928275.0,3560.0,2
2826,71358557,25,70430200,coronal,Nrsn1,neurensin 1,39.0,22360.0,491928275.0,7597.0,2
2827,80517329,25,80329294,coronal,Hcrtr2,hypocretin (orexin) receptor 2,54.0,387285.0,491928275.0,1168.0,2
2828,80517057,25,80329290,coronal,Hmgcs1,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1,39.0,208715.0,491928275.0,1609.0,2
2829,74743259,25,74481146,coronal,Pcdhb13,protocadherin beta 13,44.0,93884.0,491928275.0,10338.0,2
2830,74988549,25,74784504,coronal,Gm2a,GM2 ganglioside activator protein,36.0,14667.0,491928275.0,349.0,2
2831,70814342,25,70101692,coronal,Galnt10,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10,36.0,171212.0,491928275.0,14924.0,2
2832,75077232,25,74865233,coronal,Oprl1,opioid receptor-like 1,47.0,18389.0,491928275.0,22609.0,2
2833,74988274,25,74741201,coronal,Gm22,predicted gene 22,53.0,195209.0,491928275.0,18937.0,2
2834,73925716,25,71903209,coronal,Lancl3,LanC lantibiotic synthetase component C-like 3 (bacterial),57.0,236285.0,491928275.0,13421.0,2
2835,77874614,25,77591283,coronal,Tm7sf3,transmembrane 7 superfamily member 3,51.0,67623.0,491928275.0,9560.0,2
2836,71015817,25,70309827,coronal,Pdia3,protein disulfide isomerase associated 3,47.0,14827.0,491928275.0,68454.0,2
2837,72128745,25,71250768,coronal,Kcnq5,"potassium voltage-gated channel, subfamily Q, member 5",34.0,226922.0,491928275.0,28270.0,2
2838,71249740,25,70430460,coronal,Mical2,"microtubule associated monooxygenase, calponin and LIM domain containing 2",52.0,320878.0,491928275.0,8760.0,2
2839,72472778,25,71339080,coronal,D830029A09Rik,RIKEN cDNA D830029A09 gene,47.0,414100.0,491928275.0,,2
2840,70634118,25,70013757,coronal,Prss23,"protease, serine 23",52.0,76453.0,491928275.0,5191.0,2
2841,74724532,25,74373685,coronal,Adra2b,"adrenergic receptor, alpha 2b",47.0,11552.0,491928275.0,553.0,2
2842,74724649,25,74373808,coronal,Gpr151,G protein-coupled receptor 151,44.0,240239.0,491928275.0,18754.0,2
2843,73521819,25,71414883,coronal,Rgs9,regulator of G-protein signaling 9,36.0,19739.0,491928275.0,2845.0,2
2844,76097701,25,75749877,coronal,Tmem179,transmembrane protein 179,37.0,104885.0,491928275.0,16809.0,2
2845,70744391,25,70091384,coronal,Dnaja4,"DnaJ (Hsp40) homolog, subfamily A, member 4",54.0,58233.0,491928275.0,23110.0,2
2846,74750022,25,74495215,coronal,Col9a2,"collagen, type IX, alpha 2",49.0,12840.0,491928275.0,37535.0,2
2847,71249749,25,70429657,coronal,Ptchd1,patched domain containing 1,57.0,211612.0,491928275.0,18302.0,2
2848,72472790,25,71392884,coronal,Fam124a,"family with sequence similarity 124, member A",40.0,629059.0,491928275.0,86241.0,2
2849,74988670,25,74785066,coronal,Calcrl,calcitonin receptor-like,47.0,54598.0,491928275.0,21179.0,2
2850,74988760,25,74833331,coronal,Acyp1,"acylphosphatase 1, erythrocyte (common) type",37.0,66204.0,491928275.0,11932.0,2
2851,74819692,25,74625610,coronal,Blnk,B cell linker,45.0,17060.0,491928275.0,32038.0,2
2852,74581373,25,73633956,coronal,Akap13,A kinase (PRKA) anchor protein 13,52.0,75547.0,491928275.0,4903.0,2
2853,72472748,25,71325202,coronal,Fam43a,"family with sequence similarity 43, member A",42.0,224093.0,491928275.0,17800.0,2
2854,72081492,25,71227890,coronal,Rps19,ribosomal protein S19,52.0,20085.0,491928275.0,37416.0,2
2855,355887,25,83934,coronal,Ncaph2,"non-SMC condensin II complex, subunit H2",41.0,52683.0,491928275.0,12045.0,2
2856,77280315,25,77232687,coronal,Mfsd2a,major facilitator superfamily domain containing 2A,49.0,76574.0,491928275.0,19229.0,2
2857,75774685,25,75195207,coronal,Pomp,proteasome maturation protein,50.0,66537.0,491928275.0,41077.0,2
2858,75079788,25,74878329,coronal,Cystm1,cysteine-rich transmembrane module containing 1,44.0,66060.0,491928275.0,41866.0,2
2859,75043137,25,74865115,coronal,Atp11a,"ATPase, class VI, type 11A",53.0,50770.0,491928275.0,75050.0,2
2860,74581450,25,73651943,coronal,Slc8a2,"solute carrier family 8 (sodium/calcium exchanger), member 2",52.0,110891.0,491928275.0,27358.0,2
2861,73718050,25,71478353,coronal,Tex40,testis expressed 40,45.0,67077.0,491928275.0,85555.0,2
2862,74988752,25,74833327,coronal,5730409E04Rik,RIKEN cDNA 5730409E04Rik gene,49.0,230757.0,491928275.0,17566.0,2
2863,74800914,25,74510849,coronal,Phyh,phytanoyl-CoA hydroxylase,47.0,16922.0,491928275.0,4530.0,2
2864,74583163,25,73652008,coronal,Pik3r3,"phosphatidylinositol 3 kinase, regulatory subunit, polypeptide 3 (p55)",49.0,18710.0,491928275.0,2690.0,2
2865,75774664,25,75195194,coronal,Arhgap27,Rho GTPase activating protein 27,36.0,544817.0,491928275.0,45715.0,2
2866,71836801,25,71035697,coronal,Zfp536,zinc finger protein 536,52.0,243937.0,491928275.0,8813.0,2
2867,71717137,25,70981893,coronal,Rasl11b,"RAS-like, family 11, member B",50.0,68939.0,491928275.0,74291.0,2
2868,70928306,25,70220565,coronal,3632451O06Rik,RIKEN cDNA 3632451O06 gene,40.0,67419.0,491928275.0,12127.0,2
2869,74583117,25,73652000,coronal,Odc1,"ornithine decarboxylase, structural 1",37.0,18263.0,491928275.0,1906.0,2
2870,75146006,25,75023622,coronal,Rpp25,ribonuclease P/MRP 25 subunit,54.0,102614.0,491928275.0,23048.0,2
2871,74882798,25,74703367,coronal,Rfc5,replication factor C (activator 1) 5,50.0,72151.0,491928275.0,6730.0,2
2872,74724762,25,74481125,coronal,Krt80,keratin 80,41.0,74127.0,491928275.0,66610.0,2
2873,73994716,25,72010490,coronal,Lzts1,"leucine zipper, putative tumor suppressor 1",53.0,211134.0,491928275.0,10873.0,2
2874,71836748,25,71035669,coronal,Dnajb1,"DnaJ (Hsp40) homolog, subfamily B, member 1",53.0,81489.0,491928275.0,55957.0,2
2875,75041516,25,74834133,coronal,Lnx2,ligand of numb-protein X 2,50.0,140887.0,491928275.0,17737.0,2
2876,72283802,25,71282213,coronal,Btg2,"B cell translocation gene 2, anti-proliferative",34.0,12227.0,491928275.0,31406.0,2
2877,72008494,25,71185696,coronal,Pcsk1,proprotein convertase subtilisin/kexin type 1,39.0,18548.0,491928275.0,379.0,2
2878,70743898,25,70073545,coronal,2010300C02Rik,RIKEN cDNA 2010300C02 gene,34.0,72097.0,491928275.0,130762.0,2
2879,71670702,25,70896862,coronal,Ttll4,"tubulin tyrosine ligase-like family, member 4",34.0,67534.0,491928275.0,8764.0,2
2880,75080269,25,74878317,coronal,9530085C10Rik*,RIKEN cDNA 9530085C10 gene (non-RefSeq),,,,,2
2881,74881867,25,74703313,coronal,Sik3,SIK family kinase 3,54.0,70661.0,491928275.0,57023.0,2
2882,72129252,25,71250816,coronal,Dpf3,"D4, zinc and double PHD fingers, family 3",37.0,70127.0,491928275.0,130654.0,2
2883,75084080,25,74878479,coronal,Plek,pleckstrin,36.0,56193.0,491928275.0,2000.0,2
2884,71358638,25,70499985,coronal,Mcm6,"minichromosome maintenance deficient 6 (MIS5 homolog, S. pombe) (S. cerevisiae)",34.0,17219.0,491928275.0,4322.0,2
2885,73929885,25,71935646,coronal,Gm10413,predicted gene 10413,40.0,100041774.0,491928275.0,115686.0,2
2886,75081397,25,74899372,coronal,Ssb,Sjogren syndrome antigen B,47.0,20823.0,491928275.0,2366.0,2
2887,74882718,25,74703403,coronal,Psmd13,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 13",52.0,23997.0,491928275.0,2110.0,2
2888,73931633,25,72008723,coronal,Dusp5,dual specificity phosphatase 5,45.0,240672.0,491928275.0,3256.0,2
2889,70301085,25,69551882,coronal,Mgat4c,"MGAT4 family, member C",35.0,67569.0,491928275.0,8297.0,2
2890,74819036,25,74553733,coronal,A830073O21Rik,RIKEN cDNA A830073O21 gene,52.0,320262.0,491928275.0,,2
2891,74641310,25,73651988,coronal,Kcnh3,"potassium voltage-gated channel, subfamily H (eag-related), member 3",41.0,16512.0,491928275.0,32150.0,2
2892,73931412,25,71993683,coronal,Npr3,natriuretic peptide receptor 3,41.0,18162.0,491928275.0,699.0,2
2893,73732153,25,71478425,coronal,LOC545854,-,51.0,545854.0,491928275.0,,2
2894,72338695,25,71298798,coronal,Pcdhga5,"protocadherin gamma subfamily A, 5",44.0,93713.0,491928275.0,69263.0,2
2895,70613979,25,69977302,coronal,Extl2,exostoses (multiple)-like 2,48.0,58193.0,491928275.0,1102.0,2
2896,75774681,25,75195266,coronal,Hmox2,heme oxygenase (decycling) 2,42.0,15369.0,491928275.0,1611.0,2
2897,74657981,25,73977215,coronal,Ralb,v-ral simian leukemia viral oncogene homolog B (ras related),34.0,64143.0,491928275.0,20632.0,2
2898,356089,25,83971,coronal,Nxf1,nuclear RNA export factor 1,45.0,53319.0,491928275.0,38176.0,2
2899,74800953,25,74510849,coronal,Stard7,START domain containing 7,47.0,99138.0,491928275.0,32463.0,2
2900,74641266,25,73652038,coronal,Nacc2,"nucleus accumbens associated 2, BEN and BTB (POZ) domain containing",47.0,67991.0,491928275.0,75239.0,2
2901,72104171,25,71227954,coronal,Sv2b,synaptic vesicle glycoprotein 2 b,52.0,64176.0,491928275.0,32236.0,2
2902,73592535,25,71444833,coronal,Dgcr6,DiGeorge syndrome critical region gene 6,42.0,13353.0,491928275.0,4152.0,2
2903,67862431,25,641747,coronal,Usmg5,upregulated during skeletal muscle growth 5,45.0,66477.0,491928275.0,11331.0,2
2904,75080751,25,74899389,coronal,Rfwd2,ring finger and WD repeat domain 2,34.0,26374.0,491928275.0,115565.0,2
2905,74882565,25,74703399,coronal,F13a1,"coagulation factor XIII, A1 subunit",39.0,74145.0,491928275.0,20077.0,2
2906,74272036,25,72962236,coronal,Chchd2,coiled-coil-helix-coiled-coil-helix domain containing 2,50.0,14004.0,491928275.0,49449.0,2
2907,74272893,25,72963884,coronal,Rgs6,regulator of G-protein signaling 6,37.0,50779.0,491928275.0,68385.0,2
2908,71249068,25,70430428,coronal,Rfx4,"regulatory factor X, 4 (influences HLA class II expression)",35.0,71137.0,491928275.0,31119.0,2
2909,74988451,25,74741232,coronal,Cblb,Casitas B-lineage lymphoma b,42.0,208650.0,491928275.0,15856.0,2
2910,75084969,25,74878325,coronal,Plcb1,"phospholipase C, beta 1",47.0,18795.0,491928275.0,22876.0,2
2911,75077171,25,74865195,coronal,Polk,"polymerase (DNA directed), kappa",39.0,27015.0,491928275.0,32140.0,2
2912,73997146,25,72135056,coronal,Osbpl5,oxysterol binding protein-like 5,52.0,79196.0,491928275.0,98024.0,2
2913,73817433,25,71887454,coronal,Map2k6,mitogen-activated protein kinase kinase 6,36.0,26399.0,491928275.0,55686.0,2
2914,71249741,25,70430460,coronal,Ism1,isthmin 1 homolog (zebrafish),47.0,319909.0,491928275.0,19061.0,2
2915,74724670,25,74373808,coronal,Gpr37l1,G protein-coupled receptor 37-like 1,34.0,171469.0,491928275.0,3500.0,2
2916,70927828,25,70145683,coronal,0610007P14Rik,RIKEN cDNA 0610007P14 gene,37.0,58520.0,491928275.0,38284.0,2
2917,74272039,25,72962236,coronal,Rrm2,ribonucleotide reductase M2,37.0,20135.0,491928275.0,20277.0,2
2918,75043141,25,74865115,coronal,Tceb3,"transcription elongation factor B (SIII), polypeptide 3",49.0,27224.0,491928275.0,37746.0,2
2919,74819251,25,74510869,coronal,Adm,adrenomedullin,52.0,11535.0,491928275.0,873.0,2
2920,70928339,25,70230623,coronal,Enox2,ecto-NOX disulfide-thiol exchanger 2,57.0,209224.0,491928275.0,17120.0,2
2921,75144655,25,75023592,coronal,Gm10635,predicted gene 10635,54.0,100038575.0,491928275.0,,2
2922,71924087,25,71083128,coronal,Ank2,"ankyrin 2, brain",48.0,109676.0,491928275.0,,2
2923,75038483,25,74833951,coronal,Nod2,nucleotide-binding oligomerization domain containing 2,53.0,257632.0,491928275.0,11156.0,2
2924,73929596,25,71935568,coronal,St8sia6,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6",47.0,241230.0,491928275.0,17112.0,2
2925,73635771,25,71444954,coronal,Rgs2,regulator of G-protein signaling 2,34.0,19735.0,491928275.0,2192.0,2
2926,74988616,25,74784869,coronal,Klk6,kallikrein related-peptidase 6,52.0,19144.0,491928275.0,68279.0,2
2927,74047878,25,72147821,coronal,Tsg101,tumor susceptibility gene 101,52.0,22088.0,491928275.0,4584.0,2
2928,75084111,25,74878479,coronal,Ppp1r3b,"protein phosphatase 1, regulatory (inhibitor) subunit 3B",53.0,244416.0,491928275.0,11615.0,2
2929,73992942,25,72010481,coronal,Mylk3,myosin light chain kinase 3,53.0,213435.0,491928275.0,35278.0,2
2930,71064278,25,70404867,coronal,Rcan2,regulator of calcineurin 2,43.0,53901.0,491928275.0,130985.0,2
2931,75077262,25,74865233,coronal,Hdac7,histone deacetylase 7,41.0,56233.0,491928275.0,9124.0,2
2932,74724530,25,74373685,coronal,Paqr8,progestin and adipoQ receptor family member VIII,34.0,74229.0,491928275.0,32702.0,2
2933,72007564,25,71167204,coronal,Gpr171,G protein-coupled receptor 171,48.0,229323.0,491928275.0,36330.0,2
2934,71670711,25,70897038,coronal,Tmem163,transmembrane protein 163,34.0,72160.0,491928275.0,12798.0,2
2935,74881537,25,74657126,coronal,Arhgef5,Rho guanine nucleotide exchange factor (GEF) 5,51.0,54324.0,491928275.0,66300.0,2
2936,77278951,25,77232675,coronal,Gsta4,"glutathione S-transferase, alpha 4",54.0,14860.0,491928275.0,56479.0,2
2937,72081547,25,71227906,coronal,Prrt3,proline-rich transmembrane protein 3,51.0,210673.0,491928275.0,52099.0,2
2938,71924235,25,71101540,coronal,Scube2,"signal peptide, CUB domain, EGF-like 2",52.0,56788.0,491928275.0,36383.0,2
2939,67881555,25,693416,coronal,Slc25a36,"solute carrier family 25, member 36",54.0,192287.0,491928275.0,10039.0,2
2940,71016595,25,70379884,coronal,Stmn1,stathmin 1,49.0,16765.0,491928275.0,4063.0,2
2941,74988762,25,74833331,coronal,Klhl9,kelch-like 9,49.0,242521.0,491928275.0,23125.0,2
2942,74724786,25,74481141,coronal,Plch2,"phospholipase C, eta 2",49.0,269615.0,491928275.0,85172.0,2
2943,73818756,25,71903180,coronal,Ogfrl1,opioid growth factor receptor-like 1,34.0,70155.0,491928275.0,11595.0,2
2944,73635989,25,71456180,coronal,Fndc5,fibronectin type III domain containing 5,49.0,384061.0,491928275.0,17812.0,2
2945,71587834,25,70720618,coronal,Ano2,anoctamin 2,51.0,243634.0,491928275.0,23221.0,2
2946,77414164,25,77294044,coronal,Sc5d,"sterol-C5-desaturase (fungal ERG3, delta-5-desaturase) homolog (S. cerevisae)",54.0,235293.0,491928275.0,5044.0,2
2947,77371863,25,77281694,coronal,Kcne3,"potassium voltage-gated channel, Isk-related subfamily, gene 3",52.0,57442.0,491928275.0,3994.0,2
2948,70813897,25,70123628,coronal,Anxa1,annexin A1,45.0,16952.0,491928275.0,563.0,2
2949,74957912,25,74741176,coronal,Vdac1,voltage-dependent anion channel 1,36.0,22333.0,491928275.0,107244.0,2
2950,73512366,25,71393066,coronal,Arhgap31,Rho GTPase activating protein 31,42.0,12549.0,491928275.0,10644.0,2
2951,72129251,25,71250816,coronal,Myl4,"myosin, light polypeptide 4",36.0,17896.0,491928275.0,20558.0,2
2952,71836797,25,71035669,coronal,Spon1,"spondin 1, (f-spondin) extracellular matrix protein",52.0,233744.0,491928275.0,4453.0,2
2953,71587898,25,70780178,coronal,Tmem35,transmembrane protein 35,57.0,67564.0,491928275.0,11008.0,2
2954,75077243,25,74865233,coronal,Gprin1,G protein-regulated inducer of neurite outgrowth 1,39.0,26913.0,491928275.0,8072.0,2
2955,74819244,25,74553327,coronal,Nqo2,"NAD(P)H dehydrogenase, quinone 2",39.0,18105.0,491928275.0,696.0,2
2956,72119651,25,71250756,coronal,Cacnb2,"calcium channel, voltage-dependent, beta 2 subunit",47.0,12296.0,491928275.0,75191.0,2
2957,70560265,25,69778871,coronal,Heatr5b,HEAT repeat containing 5B,43.0,320473.0,491928275.0,25536.0,2
2958,74881514,25,74657066,coronal,Slc35e2,"solute carrier family 35, member E2",49.0,320541.0,491928275.0,84987.0,2
2959,75988646,25,75448928,coronal,D10Bwg1379e,"DNA segment, Chr 10, Brigham & Women's Genetics 1379 expressed",35.0,215821.0,491928275.0,41366.0,2
2960,74425551,25,73568147,coronal,Elovl6,"ELOVL family member 6, elongation of long chain fatty acids (yeast)",48.0,170439.0,491928275.0,11456.0,2
2961,75042237,25,74834164,coronal,Fam46a,"family with sequence similarity 46, member A",54.0,212943.0,491928275.0,23032.0,2
2962,74047902,25,72147825,coronal,St6galnac6,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",47.0,50935.0,491928275.0,8390.0,2
2963,73925725,25,71903154,coronal,Prex1,"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1",47.0,277360.0,491928275.0,10821.0,2
2964,73520991,25,71414650,coronal,Itga7,integrin alpha 7,35.0,16404.0,491928275.0,37592.0,2
2965,72119660,25,71250800,coronal,Kcnj5,"potassium inwardly-rectifying channel, subfamily J, member 5",54.0,16521.0,491928275.0,20248.0,2
2966,75774684,25,75195207,coronal,Dync1li1,dynein cytoplasmic 1 light intermediate chain 1,54.0,235661.0,491928275.0,9403.0,2
2967,74988552,25,74784504,coronal,Psmb2,"proteasome (prosome, macropain) subunit, beta type 2",49.0,26445.0,491928275.0,2088.0,2
2968,71836872,25,71061993,coronal,Chst1,carbohydrate (keratan sulfate Gal-6) sulfotransferase 1,47.0,76969.0,491928275.0,2711.0,2
2969,75650863,25,75064193,coronal,Tmem176a,transmembrane protein 176A,51.0,66058.0,491928275.0,10224.0,2
2970,74641294,25,73652038,coronal,Gm5433,predicted gene 5433,37.0,432637.0,491928275.0,,2
2971,74273121,25,72966804,coronal,Cnksr3,Cnksr family member 3,35.0,215748.0,491928275.0,18192.0,2
2972,72283806,25,71282217,coronal,Chd5,chromodomain helicase DNA binding protein 5,49.0,269610.0,491928275.0,56712.0,2
2973,75988567,25,75343464,coronal,Pak7,p21 protein (Cdc42/Rac)-activated kinase 7,47.0,241656.0,491928275.0,22211.0,2
2974,74750009,25,74495161,coronal,Ube2b,ubiquitin-conjugating enzyme E2B,36.0,22210.0,491928275.0,101298.0,2
